stud_id,tepsb_sex,sample,svyunit,ym,contact,cp19v01,cp19v02,cp19v05,cp19v28,cp19v29,cp19v29_1,cp19v29_2,cp19v30,cp19v31_g,cp19v31_gd,cp19v32,cp19v32_1,cp19v32_2,cp19v33v34,cp19v33v34_u,cp19v33v34_ud,cp19v35,cp19v36,cp19v37_1,cp19v37_2,cp19v37_3,cp19v37_4,cp19v37_5,cp19v37_6,cp19v37_7,cp19v37_8,cp19v37_9,cp19v38,cp19v39,cp19v40,cp19v41,cp19v42,cp19v43_1_k1,cp19v43_1_k2,cp19v43_2_k1,cp19v43_2_k2,cp19v43_2_k3,cp19v43_2_k4,cp19v43_3_k1,cp19v43_3_k2,cp19v43_4_k1,cp19v43_4_k2,cp19v43_4_k3,cp19v43_4_k4,cp19v43_A1,cp19v43_A2,cp19v43_A3,cp19v43_A4,cp19v44,cp19v45_1,cp19v45_2,cp19v45_3,cp19v45_4,cp19v45_A,cp19v46,cp19v47,cp19v48,cp19v49_1,cp19v49_2,cp19v50_k1,cp19v50_k2,cp19v50_k3,cp19v51,cp19v52,cp19v53,cp19v54,cp19v55,cp19v56,cp19v57,cp19v57_1,cp19v58,cp19v59,cp19v60,cp19v61,cp19v62,cp19v63,cp19v63_k,cp19v64,cp19v65,cp19v66,cp19v66_k,cp19v67,cp19v68,cp19v69,cp19v70,cp19v71,cp19v72,cp19v73,cp19v74,cp19v75,cp19v76,cp19v76_k,cp19v77,cp19v78,cp19v78_k,cp19v79,cp19v79_1,cp19v79_2,cp19v80_1,cp19v80_2,cp19v80_3,cp19v80_4,cp19v80_5,cp19v80_6,cp19v80_7,cp19v80_8,cp19v80_9,cp19v80_10,cp19v80_11,cp19v80_12,cp19v80_13,cp19v80_14,cp19v81,cp19v82,cp19v83,cp19v84,cp19v30_x,cp19v31_g_x,cp19v31_gd_x,cp19v32_x,cp19v32_1_x,cp19v32_2_x,cp19v33v34_u_x,cp19v33v34_ud_x,cp19v35_x,cp19v36_x,cp19v69_x,cp19v71_x,cp19v72_x,cp19v73_x,cp19v74_x,cp19v75_x,cp19v76_x,cp19v76_k_x,cp19v77_x,cp19v78_x,cp19v78_k_x
00031,1,1,1,10904,0,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
18874,2,1,1,10902,2,1,2,5,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,1,14,99,99,107,97,999,99,999,99,999,99,999,99,999,99,16,97,95,95,1,99,99,8,99,8,1,2,14,2,99,2,1,1,2,2,2,99,1,1,99,1,2,5,66,5,33,2,9999,11,55,15, ,4,2,99,3,99,99,999,99,9999,99,9999,999,99, ,1,96,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,156,62,5,99,99,1,6,4,9,2,99,99,9,1,96,79,4,44,96,9999,45,5, 
06644,1,1,1,10904,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
14811,2,1,1,10902,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
00998,2,1,1,10904,2,1,2,1,1,1,10,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,1,99,999,99,999,99,999,99,108,5,999,99,999,99,17,5,95,95,1,7,99,99,99,7,99,99,99,99,2,2,1,1,3,3,1,2,2,99,1,99,1,8,81,97,22,2,9999,14,90,17, ,2,2,99,2,99,99,999,99,9999,99,9999,999,99, ,2,999,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,167,52,6,99,99,1,10,5,6,7,99,99,12,1,96,81,9,22,96,9999,100,4, 
02996,1,1,1,10904,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
00373,2,1,1,10904,2,1,2,14,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,1,13,99,99,104,97,999,99,999,99,999,99,999,99,999,99,13,97,95,95,1,99,99,7,99,7,1,2,14,3,99,2,994,994,3,3,1,3,2,99,1,99,1,9,82,9,41,2,9999,15,45,8, ,2,2,99,2,99,99,999,99,9999,99,9999,999,99, ,2,999,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,156,52,5,99,99,1,6,4,9,7,99,99,9,1,96,81,9,22,96,9999,50,7, 
06054,2,1,1,10903,0,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
17531,1,1,1,10904,0,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
08269,1,1,1,10902,2,1,1,8,2,99,99,99,5,99,99,1,97,97,2,8,5,1,1,0,0,0,0,0,0,1,0,0,2,99,99,3,2,999,99,999,99,999,99,999,99,999,99,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3,994,994,994,3,3,2,99,2,1,99,1,2,8,47,4,52,2,9999,97,45,5, ,5,2,99,4,99,99,999,99,9999,99,9999,999,99, ,2,999,999,0,1,1,1,1,1,1,1,1,1,0,0,0,0,97,97,175,75,5,99,99,1,97,97,8,5,1,1,10,1,96,17,5,81,96,9999,48,5, 
05360,2,1,1,10904,0,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
10750,2,1,1,10904,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
04728,1,8,8, ,8,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
00300,2,1,1,10903,2,1,2,8,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,1,13,99,99,97,12,999,99,999,99,999,99,999,99,999,99,6,12,95,95,1,99,99,6,99,6,1,1,99,3,99,0,0,0,1,3,1,2,2,99,3,99,99,1,96,2,51,2,9999,13,40,7, ,4,2,99,4,99,99,999,99,9999,99,9999,999,99, ,2,999,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,168,50,5,99,99,1,6,4,8,2,99,99,9,1,96,14,5,21,96,9999,44,6, 
12584,1,1,1,10903,2,1,1,15,1,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,3,1,999,99,999,99,999,99,999,99,100,97,106,97,9,97,15,97,1,99,6,99,99,6,99,99,99,99,2,2,1,1,4,1,2,99,1,1,99,1,2,6,53,9,72,2,9999,15,42,8, ,5,2,99,7,99,99,999,99,9999,99,9999,999,99, ,1,73,999,0,1,1,1,1,1,1,1,1,1,1,0,0,0,4,3,180,75,5,99,99,3,99,99,4,2,99,99,6,1,96,42,4,93,96,9999,56,3, 
11447,1,1,1,10902,2,1,1,2,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,3,2,999,99,999,99,999,99,999,99,999,99,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,2,1,1,3,3,1,1,2,99,1,99,2,5,64,9,33,2,9999,17,40,8, ,4,2,13,3,1,2,47,5,35,2,9999,40,8, ,2,999,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,173,72,6,99,99,1,8,4,1,4,99,99,13,1,2,47,5,35,2,9999,40,8, 
06220,2,1,1,10904,2,3,2,2,1,1,6,4,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,1,9,99,99,999,99,999,99,999,99,999,99,999,99,999,99,99,99,99,99,99,99,99,2,99,2,1,3,11,99,99,999,999,999,1,3,2,99,2,1,99,1,2,8,86,97,41,2,9999,12,40,6, ,99,2,99,2,99,99,999,99,9999,99,9999,999,99, ,99,999,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,156,60,5,99,99,1,6,4,9,5,1,1,7,1,2,81,3,42,2,9999,48,96, 
18454,1,1,1,10904,2,3,2,24,1,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,3,2,999,99,999,99,999,99,999,99,999,99,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,999,999,3,3,2,99,2,2,99,99,99,99,999,99,9999,99,9999,99,999,99, ,99,99,99,99,99,99,999,99,9999,99,9999,999,99, ,99,999,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,182,70,8,11,5,2,99,99,1,5,99,99,99,99,99,999,99,9999,99,9999,999,99, 
01879,1,8,8, ,8,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
08556,2,1,1,10902,2,1,2,1,1,1,6,4,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,2,99,999,99,999,99,999,99,107,3,999,99,999,99,16,3,95,95,1,7,99,99,99,7,99,99,99,99,3,1,0,1,3,3,1,2,2,99,1,99,2,8,75,9,41,2,9999,17,40,9, ,2,2,99,3,99,99,999,99,9999,99,9999,999,99, ,2,999,999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,162,998,6,99,99,1,6,4,1,6,1,2,10,1,2,45,8,33,2,9999,40,96, 
13774,1,1,1,10904,0,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
06662,2,8,8, ,8,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
08844,2,1,1,10903,0,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
10529,1,1,1,10903,2,1,1,10,1,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,3,10,2,99,999,99,997,97,997,97,999,99,999,99,999,99,97,97,97,97,2,99,99,99,2,2,1,2,13,5,99,6,3,3,4,1,2,99,2,2,99,99,99,99,999,99,9999,99,9999,99,999,99, ,99,99,99,99,99,99,999,99,9999,99,9999,999,99, ,2,999,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,181,94,6,99,99,3,99,99,7,8,99,99,99,99,99,999,99,9999,99,9999,999,99, 
03578,1,1,1,10903,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
04920,2,1,1,10903,2,1,2,2,1,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,1,12,99,99,104,97,999,99,999,99,999,99,999,99,999,99,13,97,95,95,4,99,99,5,99,5,1,2,14,2,99,2,994,994,4,1,1,3,2,99,1,99,1,11,98,6,54,2,9999,14,60,14, ,4,1,99,99,99,99,999,99,9999,99,9999,999,99, ,2,999,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,162,52,7,1,6,3,99,99,6,7,99,99,99,99,99,999,99,9999,99,9999,999,99, 
00424,1,1,1,10904,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
02417,1,1,1,10902,2,1,1,8,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,1,12,99,99,99,97,999,99,999,99,999,99,999,99,999,99,8,97,95,95,1,99,99,7,99,7,1,2,14,2,99,1,1,0,4,3,1,2,1,99,1,99,2,8,27,7,25,2,9999,13,50,18, ,2,2,99,4,99,99,999,99,9999,99,9999,999,99, ,2,999,999,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,2,171,75,7,1,5,1,8,8,6,5,99,99,12,1,96,26,9,25,96,9999,55,11, 
03329,2,1,1,10904,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
00462,2,1,1,10903,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
18894,1,1,1,10903,2,1,1,10,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,3,2,999,99,999,99,999,99,999,99,999,99,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3,997,997,997,4,1,1,2,2,99,2,99,99,2,1,2,61,2,9999,17,40,8, ,4,2,99,4,99,99,999,99,9999,99,9999,999,99, ,2,999,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,171,86,6,99,99,1,6,4,6,5,99,99,5,1,2,47,3,52,2,9999,40,96, 
06582,2,1,1,10903,2,1,2,15,1,1,6,4,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,3,1,999,99,999,99,999,99,999,99,107,9,108,3,16,9,17,3,4,99,6,99,99,6,99,99,99,99,3,2,994,994,4,1,1,2,2,99,1,99,2,6,69,2,41,1,2,16,40,6, ,4,2,99,3,99,99,999,99,9999,99,9999,999,99, ,2,999,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,160,53,6,99,99,1,6,4,6,3,1,2,10,1,2,51,4,43,2,9999,54,96, 
18586,1,1,1,10902,2,1,1,1,1,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,3,1,999,99,999,99,999,99,999,99,97,10,106,9,6,10,15,9,1,99,8,99,99,8,99,99,99,99,3,2,994,994,3,3,1,2,2,99,1,99,2,5,69,6,26,2,9999,17,50,15, ,1,2,99,2,99,99,999,99,9999,99,9999,999,99, ,2,999,999,0,0,0,1,0,1,1,0,1,0,0,0,0,0,2,2,170,63,7,1,3,2,99,99,1,3,99,99,12,1,96,74,4,34,96,9999,35,7, 
14519,2,1,1,10902,2,1,2,23,1,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,1,99,999,99,999,99,999,99,105,7,999,99,999,99,14,7,95,95,1,7,99,99,99,7,99,99,99,99,4,0,0,0,3,3,1,2,2,99,1,99,2,5,12,9,21,2,9999,16,48,10, ,5,2,99,3,99,99,999,99,9999,99,9999,999,99, ,1,51,999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,169,67,7,11,3,3,99,99,11,8,99,99,9,1,96,51,5,51,96,9999,60,4, 
13634,1,1,1,10903,2,1,1,4,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,1,99,999,99,999,99,999,99,108,9,999,99,999,99,17,9,95,95,1,7,99,99,99,7,99,99,99,99,3,2,1,1,3,3,1,2,2,99,1,99,2,9,53,9,43,2,9999,12,40,10, ,4,2,99,2,99,99,999,99,9999,99,9999,999,99, ,2,999,999,0,0,0,1,1,1,1,1,1,0,0,0,0,0,2,3,172,80,6,99,99,1,6,4,6,2,99,99,11,1,2,81,97,32,2,9999,40,96, 
05098,1,1,1,10904,0,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
00437,1,1,1,10904,2,1,1,1,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,1,99,999,99,999,99,999,99,106,4,999,99,999,99,15,4,95,95,2,7,99,99,99,7,99,99,99,99,3,0,0,0,3,3,1,4,1,99,1,99,2,5,57,9,51,2,9999,17,100,21,150000,5,2,99,5,99,99,999,99,9999,99,9999,999,99, ,1,57,999,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,3,170,80,6,99,99,1,6,4,1,4,99,99,7,1,96,62,9,42,96,9999,45,4, 
14576,1,1,1,10904,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
14167,2,1,1,10904,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
13754,1,1,1,10902,2,1,1,16,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,3,2,999,99,999,99,999,99,999,99,999,99,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3,3,994,994,4,1,1,2,2,99,1,99,1,5,79,4,23,2,9999,13,45,9, ,2,2,99,2,99,99,999,99,9999,99,9999,999,99, ,2,999,999,0,1,0,1,1,0,1,1,1,1,0,0,0,0,3,3,173,90,6,99,99,1,6,4,1,2,99,99,12,1,96,79,4,23,96,9999,40,9, 
08864,2,1,1,10903,2,1,2,1,1,1,6,4,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,3,1,999,99,999,99,999,99,999,99,997,97,997,97,97,97,97,97,4,99,97,99,99,97,99,99,99,99,3,1,994,994,4,1,1,3,2,99,1,99,2,9,53,9,72,2,9999,14,40,7, ,4,1,99,99,99,99,999,99,9999,99,9999,999,7, ,2,999,999,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,3,160,70,5,99,99,1,6,4,9,3,1,1,99,99,99,999,99,9999,99,9999,999,7, 
10241,2,1,1,10903,0,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
18268,1,1,1,10902,2,1,1,8,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,3,2,999,99,999,99,999,99,999,99,999,99,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,1,994,994,4,1,1,5,1,99,1,99,2,8,18,5,75,2,9999,13,42,7, ,2,2,99,3,99,99,999,99,9999,99,9999,999,99, ,2,999,999,0,0,0,1,1,1,1,1,1,1,0,0,0,0,2,3,176,92,5,99,99,1,6,4,8,7,99,99,10,1,2,18,5,43,2,9999,40,96, 
15708,2,1,1,10902,2,1,2,12,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,3,2,999,99,999,99,999,99,999,99,999,99,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3,2,1,1,4,3,1,4,1,99,1,99,2,6,47,4,33,1,6,10,50,7, ,3,2,99,2,99,99,999,99,9999,99,9999,999,99, ,2,999,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,158,72,4,99,99,1,4,4,9,4,99,99,7,2,99,51,2,51,2,9999,70,96, 
